id	name	wiki_title	description	wiki_url
D020240	Apraxia, Ideomotor	Ideomotor apraxia	"Ideomotor Apraxia, thường là IMA, là một chứng rối loạn thần kinh được đặc trưng bởi việc không thể bắt chước chính xác các cử chỉ tay và tự nguyện sử dụng công cụ bắt chước, ví dụ: giả vờ chải tóc. Khả năng sử dụng các dụng cụ một cách tự nhiên, chẳng hạn như chải tóc vào buổi sáng mà không được hướng dẫn, có thể vẫn còn nguyên nhưng thường bị mất.  Khái niệm chung về apraxia và phân loại apraxia ideomotor đã được phát triển ở Đức vào cuối thế kỷ 19 và đầu thế kỷ 20 bởi tác phẩm của Hugo Liepmann, Adolph Kussmaul, Arnold Pick, Paul Flechsig, Hermann Munk, Carl Nothnagel, Theodor Meynert, và nhà ngôn ngữ học Heymann Steinthal, cùng những người khác. Apraxia tư tưởng được Liepmann phân loại là ""apraxia động lực tư tưởng"" do sự phân ly rõ ràng giữa ý tưởng về hành động và việc thực hiện nó. Tuy nhiên, việc phân loại các phân nhóm khác nhau hiện chưa được xác định rõ ràng do các vấn đề về chẩn đoán và sinh lý bệnh. Chứng mất điều khiển động cơ được đưa ra giả thuyết là do sự gián đoạn của hệ thống liên quan đến việc sử dụng công cụ được lưu trữ và thông tin cử chỉ với trạng thái của cơ thể để tạo ra công suất động cơ thích hợp. Hệ thống này được cho là có liên quan đến các vùng não thường bị tổn thương nhất khi xuất hiện tình trạng mất điều hòa vận động ý thức: thùy đỉnh trái và vỏ não trước vận động. Hiện tại có rất ít việc có thể làm để đảo ngược tình trạng suy giảm vận động được thấy trong chứng apraxia vận động ý thức, mặc dù mức độ rối loạn chức năng mà nó gây ra không hoàn toàn rõ ràng."	https://en.wikipedia.org/wiki/Ideomotor_apraxia
D020250	Buồn nôn và nôn sau phẫu thuật		Không tìm thấy mô tả.	
D020270	Co giật khi cai rượu		Không tìm thấy mô tả.	
D020323	Tật máy giật	Tic	Tic là một chuyển động vận động hoặc phát âm đột ngột và lặp đi lặp lại, không nhịp nhàng và liên quan đến các nhóm cơ riêng biệt. Tics thường ngắn gọn và có thể giống với một đặc điểm hoặc cử chỉ hành vi bình thường. Người quan sát có thể không nhìn thấy được các cơn giật cơ, chẳng hạn như căng cơ bụng hoặc gập ngón chân. Máy giật vận động và máy phát âm thường gặp lần lượt là chớp mắt và hắng giọng. Tics phải được phân biệt với các rối loạn vận động như múa giật, loạn trương lực cơ và rung giật cơ; sự ép buộc của chứng rối loạn ám ảnh cưỡng chế (OCD) và hoạt động co giật; và các chuyển động biểu hiện trong rối loạn vận động khuôn mẫu (cắt xén).	https://en.wikipedia.org/wiki/Tic
D020324	Chứng mất trí nhớ, Anterograde		Không tìm thấy mô tả.	
D020335	bệnh liệt nửa người	Paraplegia	"Paraplegia, hoặc paraparesis, là sự suy giảm chức năng vận động hoặc cảm giác của các chi dưới. Từ này xuất phát từ tiếng Hy Lạp Ionic (παραπληγίη) ""nửa bị ảnh hưởng"". Nó thường xảy ra do chấn thương tủy sống hoặc tình trạng bẩm sinh ảnh hưởng đến các thành phần thần kinh (não) của ống sống. Khu vực ống sống bị ảnh hưởng ở bệnh nhân liệt hai chân là vùng ngực, vùng thắt lưng hoặc vùng xương cùng. Nếu tứ chi bị liệt thì liệt tứ chi hoặc liệt tứ chi là thuật ngữ chính xác. Nếu chỉ có một chi bị ảnh hưởng thì thuật ngữ chính xác là liệt một chi. Liệt cứng hai chi dưới là một dạng liệt hai chân được xác định bởi tình trạng co cứng của các cơ bị ảnh hưởng, chứ không phải do liệt mềm. Hiệp hội Chấn thương Cột sống Hoa Kỳ phân loại mức độ nghiêm trọng của chấn thương tủy sống theo cách sau. ASIA A là tình trạng mất hoàn toàn chức năng cảm giác và kỹ năng vận động bên dưới vết thương. ASIA B có một số chức năng cảm giác bên dưới vết thương, nhưng không có chức năng vận động. Ở ASIA C, có một số chức năng vận động ở dưới mức chấn thương, nhưng một nửa số cơ không thể di chuyển chống lại trọng lực. Ở ASIA D, hơn một nửa số cơ dưới mức chấn thương có thể di chuyển chống lại trọng lực. ASIA E là sự phục hồi tất cả các chức năng thần kinh."	https://en.wikipedia.org/wiki/Paraplegia
D020336	Liệt nhẹ, co cứng		Không tìm thấy mô tả.	
D020385	Myokymia	Myokymia	Myokymia là tình trạng run rẩy cục bộ, tự phát, không chủ ý của một số cơ hoặc bó cơ trong một cơ nhưng không đủ để cử động khớp. Một loại là myokymia cơ xiên trên. Myokymia thường được sử dụng để mô tả tình trạng co cơ mí mắt không tự chủ, thường liên quan đến mí mắt dưới hoặc ít gặp hơn ở mí mắt trên. Nó xảy ra ở những người bình thường và thường bắt đầu và biến mất một cách tự nhiên. Tuy nhiên, đôi khi nó có thể kéo dài đến ba tuần. Vì tình trạng này thường tự khỏi nên các chuyên gia y tế không coi nó là nghiêm trọng hoặc là nguyên nhân gây lo ngại. Ngược lại, nhược cơ mặt là hiện tượng các cơ gợn sóng ở một bên mặt và có thể phản ánh một khối u tiềm ẩn trong thân não (điển hình là u thần kinh đệm thân não), mất myelin trong thân não (liên quan đến bệnh đa xơ cứng) hoặc trong giai đoạn hồi phục của hội chứng Miller-Fisher, một biến thể của hội chứng Guillain–Barré, một bệnh viêm đa dây thần kinh có thể ảnh hưởng đến dây thần kinh mặt. Myokymia ở các bộ phận cơ thể không liên quan có thể xảy ra trong chứng tăng trương lực cơ thần kinh.	https://en.wikipedia.org/wiki/Myokymia
D020447	chứng mất ngủ	Parasomnia	Parasomnias là một loại rối loạn giấc ngủ liên quan đến các chuyển động, hành vi, cảm xúc, nhận thức và giấc mơ bất thường xảy ra khi chìm vào giấc ngủ, khi ngủ, giữa các giai đoạn ngủ hoặc khi thức giấc. Parasomnias là các trạng thái ngủ tách rời, là những trạng thái kích thích một phần trong quá trình chuyển đổi giữa trạng thái tỉnh táo, giấc ngủ NREM và giấc ngủ REM cũng như sự kết hợp của chúng.	https://en.wikipedia.org/wiki/Parasomnia
D020567	Cân nặng của thai nhi		Không tìm thấy mô tả.	
D020754	Mất điều hòa tủy sống tiểu não		Không tìm thấy mô tả.	
D020757	Bệnh mù Fugax		Không tìm thấy mô tả.	
D020795	chứng sợ ánh sáng	Photophobia	Chứng sợ ánh sáng là một triệu chứng y khoa của tình trạng không dung nạp bất thường đối với nhận thức thị giác về ánh sáng. Là một triệu chứng y khoa, chứng sợ ánh sáng không phải là nỗi sợ hãi hay ám ảnh bệnh lý mà là cảm giác khó chịu hoặc đau mắt do tiếp xúc với ánh sáng hoặc do sự nhạy cảm thực sự của mắt, mặc dù thuật ngữ này đôi khi được áp dụng bổ sung cho nỗi sợ ánh sáng bất thường hoặc phi lý, chẳng hạn như chứng sợ ánh sáng. Thuật ngữ chứng sợ ánh sáng xuất phát từ tiếng Hy Lạp φῶς (phōs) 'ánh sáng' và φόβος (phóbos) 'sợ hãi'.	https://en.wikipedia.org/wiki/Photophobia
D020820	rối loạn vận động	Dyskinesia	Chứng khó vận động là một loại rối loạn vận động được đặc trưng bởi các cử động cơ không tự chủ, bao gồm các cử động tương tự như tật giật cơ hoặc múa giật và giảm các cử động tự nguyện. Chứng khó vận động có thể là bất cứ điều gì, từ run nhẹ ở tay đến cử động không kiểm soát được của phần trên cơ thể hoặc chi dưới. Sự mất phối hợp cũng có thể xảy ra bên trong, đặc biệt là với các cơ hô hấp và thường không được nhận biết. Chứng khó vận động là triệu chứng của một số rối loạn y tế được phân biệt bằng nguyên nhân cơ bản của chúng.	https://en.wikipedia.org/wiki/Dyskinesia
D020828	Bệnh bại liệt giả hành		Không tìm thấy mô tả.	
D020879	Biểu hiện thần kinh cơ		Không tìm thấy mô tả.	
D020886	Rối loạn cảm giác cơ thể		Không tìm thấy mô tả.	
D020915	Hội chứng Korsakoff	Korsakoff syndrome	Hội chứng Korsakoff (KS) là một rối loạn của hệ thần kinh trung ương được đặc trưng bởi chứng mất trí nhớ, suy giảm trí nhớ rõ ràng và nói lắp. Chứng rối loạn thần kinh này là do sự thiếu hụt thiamine (vitamin B1) trong não, và nó thường liên quan đến và trầm trọng hơn do uống quá nhiều rượu và kéo dài. Hội chứng Korsakoff thường đi kèm với bệnh não Wernicke; sự kết hợp này được gọi là hội chứng Wernicke–Korsakoff. Hội chứng Korsakoff được đặt theo tên của Sergei Korsakoff, bác sĩ tâm thần kinh người Nga, người đã mô tả nó vào cuối thế kỷ 19.	https://en.wikipedia.org/wiki/Korsakoff_syndrome
D020919	Rối loạn giấc ngủ, nội tại		Không tìm thấy mô tả.	
D020920	chứng khó ngủ	Dyssomnia	Chứng khó ngủ là một phân loại rộng rãi các rối loạn giấc ngủ liên quan đến khó ngủ, khó duy trì giấc ngủ hoặc buồn ngủ quá mức. Chứng mất ngủ là những rối loạn nguyên phát trong việc bắt đầu hoặc duy trì giấc ngủ hoặc buồn ngủ quá mức và được đặc trưng bởi sự xáo trộn về số lượng, chất lượng hoặc thời gian ngủ. Bệnh nhân có thể phàn nàn về khó ngủ hoặc khó duy trì giấc ngủ, thức giấc không liên tục vào ban đêm, thức dậy vào sáng sớm hoặc kết hợp bất kỳ triệu chứng nào trong số này. Các giai đoạn thoáng qua thường ít có ý nghĩa. Căng thẳng, caffeine, khó chịu về thể chất, ngủ trưa vào ban ngày và đi ngủ sớm là những yếu tố phổ biến.	https://en.wikipedia.org/wiki/Dyssomnia
D020921	Rối loạn kích thích giấc ngủ		Không tìm thấy mô tả.	
D020922	Rối loạn chuyển tiếp giấc ngủ		Không tìm thấy mô tả.	
D020923	Chứng mất ngủ khi ngủ REM		Không tìm thấy mô tả.	
D020924	Biểu hiện tiết niệu		Không tìm thấy mô tả.	
D021501	Đau sườn		Không tìm thấy mô tả.	
D023341	ớn lạnh	Chills	Ớn lạnh là cảm giác lạnh thường xảy ra khi bị sốt cao nhưng đôi khi chỉ xảy ra ở một số người cụ thể. Nó xảy ra khi bị sốt do sự giải phóng các cytokine và prostaglandin như một phần của phản ứng viêm, làm tăng nhiệt độ cơ thể ở vùng dưới đồi. Điểm đặt tăng làm cho nhiệt độ cơ thể tăng (sốt), nhưng cũng khiến bệnh nhân cảm thấy ớn lạnh cho đến khi đạt đến điểm đặt mới. Bệnh nhân cũng sẽ rùng mình vì cơ thể họ tạo ra nhiệt trong quá trình co cơ nhằm cố gắng sinh lý để tăng nhiệt độ cơ thể lên điểm đặt mới. Ớn lạnh không kèm theo sốt cao thường nhẹ.  Một nỗi sợ hãi, đặc biệt là nỗi sợ hãi, có thể gây ra cảm giác ớn lạnh ở cường độ trung bình và thời gian ngắn; điều này thường được hiểu là hoặc bị nhầm lẫn với sự run rẩy. Những cơn ớn lạnh dữ dội kèm theo run rẩy dữ dội được gọi là rét run.	https://en.wikipedia.org/wiki/Chills
D034062	Mất ngủ, gia đình nguy hiểm		Không tìm thấy mô tả.	
D034381	Mất thính giác	Hearing loss	Mất thính lực là mất khả năng nghe một phần hoặc mất khả năng nghe hoàn toàn gọi là điếc. Mất thính giác có thể xảy ra ngay từ khi sinh ra hoặc mắc phải bất cứ lúc nào sau đó.  Mất thính giác có thể xảy ra ở một hoặc cả hai tai. Ở trẻ em, các vấn đề về thính giác có thể ảnh hưởng đến khả năng tiếp thu ngôn ngữ nói. Ở người lớn, nó có thể gây khó khăn trong giao tiếp xã hội và trong công việc. Mất thính giác có thể là tạm thời hoặc vĩnh viễn. Suy giảm thính lực do tuổi tác thường ảnh hưởng đến cả hai tai và do mất tế bào lông ốc tai. Ở một số người, đặc biệt là người lớn tuổi, mất thính lực có thể dẫn đến sự cô lập và cô đơn. Mất thính giác có thể do một số yếu tố gây ra, bao gồm: di truyền, lão hóa, tiếp xúc với tiếng ồn, một số bệnh nhiễm trùng, biến chứng khi sinh, chấn thương tai hoặc não và một số loại thuốc hoặc chất độc. Một tình trạng phổ biến dẫn đến mất thính giác là nhiễm trùng tai mãn tính. Một số bệnh nhiễm trùng khi mang thai, chẳng hạn như cytomegalovirus, giang mai và rubella, cũng có thể gây mất thính giác ở trẻ. Mất thính giác được chẩn đoán khi kiểm tra thính giác cho thấy một người không thể nghe được 25 decibel ở ít nhất một tai. Kiểm tra khả năng nghe kém được khuyến khích cho tất cả trẻ sơ sinh. Mất thính lực có thể được phân loại thành mức tối thiểu/nhẹ (15 đến 25 dB), nhẹ (25 đến 40 dB), trung bình (41 đến 55 dB), vừa-nặng (56 đến 70 dB), nặng (71 đến 90 dB), hoặc sâu (lớn hơn 90 dB). Có ba loại mất thính lực chính: mất thính lực dẫn truyền, mất thính lực thần kinh giác quan và mất thính lực hỗn hợp. Khoảng một nửa số ca mất thính giác trên toàn cầu có thể phòng ngừa được thông qua các biện pháp y tế công cộng. Những thực hành như vậy bao gồm tiêm chủng, chăm sóc đúng cách khi mang thai, tránh tiếng ồn lớn và tránh một số loại thuốc. Tổ chức Y tế Thế giới khuyến cáo giới trẻ nên hạn chế tiếp xúc với âm thanh lớn và sử dụng máy nghe nhạc cá nhân trong vòng một giờ mỗi ngày để hạn chế tiếp xúc với tiếng ồn. Việc xác định và hỗ trợ sớm đặc biệt quan trọng ở trẻ em. Đối với nhiều người, máy trợ thính, ngôn ngữ ký hiệu, ốc tai điện tử và phụ đề đều hữu ích. Đọc môi là một kỹ năng hữu ích khác mà một số người có thể phát triển. Tuy nhiên, việc tiếp cận máy trợ thính còn hạn chế ở nhiều khu vực trên thế giới.	https://en.wikipedia.org/wiki/Hearing_loss
